Row_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Membership_Type,Order_ID,Order_Date,Delivery_Date,Payment_Method,Order_Status,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Shipping_Cost,Tax,Total_Amount,Website_Visits,Time_On_Website,Rating,Returned_Product,Customer_Satisfaction,Salesperson,Region,Warehouse,Profit,Cost,Revenue
86,CUST01269,Sneha Nair,Male,35,Jaipur,Rajasthan,India,Regular,ORD102323,09/15/2024,21/09/2024,Net Banking,Shipped,Electronics,Smartwatch,4,2049.11,1.7510891995420963,40.72,1449.52,9543.15,1,5.9,,No,Very Satisfied,Agent_10,North,WH-East,1037.16,5525.51,8052.91
87,CUST01421,Vivaan Reddy,Female,37,Pune,Maharashtra,India,Platinum,ORD102508,11/19/2024,11/23/2024,Debit Card,Delivered,Beauty,Hair Serum,4,593.91,15.301442910372604,55.44,362.18,2429.75,2,1.4,,No,Neutral,Agent_14,South,WH-Central,137.3,1457.21,2012.13
88,CUST01012,Vivaan Patel,Female,42,LUCKNOW,Uttar Pradesh,India,Regular,ORD102221,12/10/2023,2023-10-16,Cash on Delivery,Pending,Beauty,Lip Balm Set,3,"2,461.66",22.603627280732685,161.7,1028.83,6906.24,10,5.9,3.0,No,Unsatisfied,Agent_01,North,WH-South,,3680.82,5715.71
89,CUST00256,Sai Gupta,Female,35,Indore,Madhya Pradesh,India,Regular,ORD104127,11-Dec-2023,13/12/2023,Debit Card,Shipped,Beauty,Sunscreen SPF50,2,1514.4,6.238822875851557,57.53,511.17,3408.54,7,10.5,2.0,No,Neutral,Agent_13,West,WH-North,186.89,2084.25,2839.84
90,CUST01314,Reyansh Reddy,Female,,Bhopal,Madhya Pradesh,India,Silver,ORD102993,2024-05-30,06/02/2024,Credit Card,Delivered,Beauty,Sunscreen SPF50,4,940.12,13.050729266660538,28.88,588.55,3887.14,3,9.3,4.0,No,Neutral,Agent_12,West,WH-West,924.75,1727.53,3269.71
91,CUST00802,Rahul Patel,Female,36,Jaipur,Rajasthan,India,Silver,ORD100720,2023-06-20,23-Jun-2023,UPI,Pending,Beauty,Hair Serum,6,3347.42,17.556380753537653,43.89,2980.51,19582.81,4,1.4,1.0,No,Satisfied,Agent_07,East,WH-West,₹1350.37,12183.64,16558.41
92,CUST00439,Pooja Patel,Female,41,Chennai,Tamil Nadu,India,Silver,ORD102729,12/16/2024,25-Dec-2024,Credit Card,Delivered,Beauty,Hair Serum,5,5202.86,9.418701338308926,104.39,4241.54,27910.02,2,9.9,3.0,No,Satisfied,Agent_03,South,WH-West,,17233.08,23564.09
93,CUST00282,Neha Patel,M,30,Mumbai,Maharashtra,India,Regular,ORD100051,01/06/2024,2024-01-08,Net Banking,Cancelled,Home & Kitchen,Mixer Grinder, 2 ,638.54,5.081210328623704,52.06,218.19,1482.44,2,29.0,5.0,No,Unsatisfied,Agent_02,West,WH-West,17.25,924.69,1212.19
94,CUST00401,Myra Mehta,FEMALE,28,Hyderabad,Telangana,India,Silver,ORD100648,11/03/2024,11/07/2024,UPI,Shipped,Electronics,Smartwatch,3,1229.54,3.717631023240535,5000.0,639.27,4302.37,12,9.8,4.0,No,Satisfied,Agent_12,East,WH-South,636.41,2164.2,3551.49
95,CUST00040,Priya Patel,female,58,Jaipur,Rajasthan,India,Silver,ORD101830,10/20/2023,10/25/2023,Debit Card,Delivered,Fashion,Leather Wallet,3,3772.53,17.794533318430616,126.83,1674.66,11105.17,3,7.2,3.0,No,,Agent_06,South,WH-North,1760.22,5741.97,9303.68
96,CUST01219,Vivaan Nair,male,40,Delhi,Delhi,India,Silver,ORD102057,06/09/2023,06/15/2023,Credit Card,Delivered,Fashion,Cotton T-Shirt,4,1029.94,16.014578130811888,159.29,622.8,4242.09,1,1.8,4.0,No,Neutral,Agent_20,South,WH-West,698.48,1979.43,3460.0
97,CUST00227,Ishaan Sharma,Male,43,Indore,Madhya Pradesh,India,Platinum,ORD101125,14-Feb-2023,02/17/2023,Cash on Delivery,Delivered,Sports,Cricket Bat,2,1542.19,6.306134620997292,71.59,520.18,3481.64,1,7.5,4.0,No,,Agent_17,South,WH-North,,1656.57,2889.87
98,CUST01412,Ishaan Mehta,Female,42,Lucknow,Uttar Pradesh,India,Gold,ORD102915,09/13/2023,2023-09-16,Credit Card,Delivered,Home & Kitchen,Storage Boxes,6,2971.71,,90.32,2925.11,19266.05,6,1.6,,No,Satisfied,Agent_09,East,WH-North,877.35,12357.84,16250.62
99,CUST00337,Kabir Sharma,Female,26, Mumbai,Maharashtra,India,Regular,ORD102728,01-Aug-2024,08/07/2024,Credit Card,Delivered,Fashion,Cotton T-Shirt,4,1906.94,10.448404198974366,47.54,1229.54,8107.86,4,3.1,1.0,No,Very Satisfied,Agent_08,North,WH-East,,3537.11,6830.78
100,CUST01409,Vivaan Iyer,Female,32,pune,Maharashtra,India,Silver,ORD103303,2024-08-18,08/22/2024,Credit Card,Delivered,Sports,Yoga Mat,3,942.85,5.484946065759739,20.0,481.21,3174.62,1,39.8,,No,Unsatisfied,Agent_01,East,WH-West,,1610.05,2673.41
101,CUST00469,Priya Gupta,F,36,Delhi,Delhi,India,Gold,ORD100905,11-Dec-2023,2023-12-13,Credit Card,Delivered,Home & Kitchen,Mixer Grinder,4,1576.47,15.447533883031005,20.0,959.72,6311.5,5,25.8,2.0,Yes,Very Satisfied,Agent_07,North,WH-East,1250.97,3101.09,5331.78
102,CUST00403,Ananya Gupta,Male,,Jaipur,Rajasthan,India,Silver,ORD101926,11/10/2023,14-Oct-2023,Net Banking,Cancelled,Sports,Dumbbell Set,9,693.64,20.490078949023662,67.96,893.45,5925.02,3,3.1,3.0,No,Satisfied,Agent_19,West,WH-South,1201.21,2800.99,4963.61
103,CUST01165,Neha Patel,Male,50,Mumbai,Maharashtra,India,Gold,ORD101096,2023-08-29,2023-09-03,Debit Card,Shipped,Home & Kitchen,Non-Stick Pan,3,2092.23,14.48847190186711,43.9,966.11,6377.3,2,6.9,2.0,Yes,Unsatisfied,Agent_07,East,WH-East,1457.49,2899.79,5367.29
104,CUST01408,Diya Iyer,Male,41,Indore,Madhya Pradesh,India,Gold,ORD100162,2024-12-25,29/12/2024,Net Banking,Shipped,Electronics,Bluetooth Earbuds,2,1608.0,20.317536504652487,91.92,461.27,3115.78,8,4.2,3.0,No,Satisfied,Agent_08,East,WH-East,,1852.87,2562.59
105,CUST01427,Simran Joshi,Male,38,Hyderabad,Telangana,India,Gold,ORD101680,01/06/2024,09-Jan-2024,Credit Card,Delivered,Fashion,Running Shoes, 5 ,1335.26,5.1513207849704905,62.36,1139.83,7534.57,7,4.1,4.0,No,,Agent_13,South,WH-North,1131.4,3998.79,6332.38
106,CUST00366,Rohan Patel,Female,37,Pune,Maharashtra,India,Gold,ORD104037,05/11/2023,11/10/2023,UPI,Delivered,Electronics,Power Bank,6,819.51,14.777417274851251,36.56,754.28,4981.29,1,11.4,,No,Very Unsatisfied,Agent_06,South,WH-Central,1009.46,2390.15,4190.45
107,CUST01115,Reyansh Gupta,Male,,Chennai,Tamil Nadu,India,Gold,ORD102764,2024-06-17,06/22/2024,Credit Card,Delivered,Fashion,Leather Wallet,2,439.1,10.514642159728055,45.82,141.45,973.13,8,5.6,,No,Neutral,Agent_20,West,WH-West,-69.39,667.98,785.86
108,CUST00970,Diya Verma,female,57,Kolkata,West Bengal,India,Gold,ORD100841,06-Mar-2023,03/11/2023,UPI,Shipped,Sports,Dumbbell Set,5,1087.76,,80.88,856.32,5694.51,4,9.2,3.0,No,Very Satisfied,Agent_12,West,WH-West,₹882.91,2937.2,4757.31
109,CUST01168,Ananya Gupta,Female,36,Indore,Madhya Pradesh,India,Regular,ORD102345,2023-11-17,11/23/2023,Cash on Delivery,Shipped,Beauty,Face Wash,2,1315.45,4.499853085069884,157.1,452.25,3121.86,3,2.0,2.0,No,Unsatisfied,Agent_07,North,WH-North,90.89,1812.27,2512.51
110,CUST00320,Aditya Sharma,Female,29,Bengaluru,Karnataka,India,Gold,ORD101420,06/14/2024,17-Jun-2024,Net Banking,Cancelled,Electronics,Smartwatch,4,2008.3,21.270905224404572,27.59,1138.4,7490.46,1,12.3,,No,Very Satisfied,Agent_04,South,WH-South,1295.32,3863.16,6324.47
111,CUST00422,Aarav Verma,F,51,PUNE,Maharashtra,India,Regular,ORD102305,2023-07-26,07/28/2023,Debit Card,Delivered,Fashion,Running Shoes,1,2618.71,9.871744341291178,65.42,424.84,2850.46,3,17.2,2.0,No,Very Satisfied,Agent_02,South,WH-East,584.22,1285.72,2360.2
112,CUST01331,Kabir Mehta,Female,27,Delhi,Delhi,India,Regular,ORD100449,10/09/2023,10/10/2023,Net Banking,Delivered,Sports,Cricket Bat,5,919.34,15.472811364898325,20.68,699.38,4605.52,20,3.8,2.0,No,Very Satisfied,Agent_08,East,WH-North,1339.48,1825.92,3885.46
113,CUST00417,Reyansh Sharma,Male,40,Jaipur,Rajasthan,India,Gold,ORD102610,08/03/2024,03/12/2024,UPI,Pending,Home & Kitchen,Mixer Grinder,3,988.78,23.408408536958074,189.6,408.95,2870.52,1,15.9,4.0,No,Satisfied,  Agent_08  ,North,WH-East,191.59,1481.83,2271.97
114,CUST01270,Rohan Sharma,Male,42,Delhi,Delhi,India,Platinum,ORD103859,09/01/2023,11/09/2023,Cash on Delivery,Shipped,Home & Kitchen,Mixer Grinder,3,840.7,5.823636433003429,126.64,427.54,2929.4,2,3.7,4.0,No,,Agent_19,West,WH-North,85.26,1735.78,2375.22
115,CUST00580,Kabir Mehta,M,31, Kolkata ,West Bengal,India,Regular,ORD104199,13/04/2024,19/04/2024,Debit Card,Delivered,Sports,Yoga Mat,5,1107.31,14.75744736664583,71.07,849.51,5640.08,4,5.8,4.0,No,,Agent_15,South,WH-North,1337.43,2461.49,4719.5
116,CUST00974,Aditya Singh,Female,32,Ahmedabad,Gujarat,India,Platinum,ORD100662,02/02/2024,03-Feb-2024,UPI,Delivered,Beauty,Face Wash, 4 ,748.92,11.449638925191035,41.14,477.48,3171.31,6,5.7,5.0,No,Very Satisfied,Agent_17,West,WH-East,124.53,2009.54,2652.69
117,CUST00641,Diya Iyer,Male,18,Kolkata,West Bengal,India,Gold,ORD102757,13/01/2023,01/14/2023,Credit Card,Shipped,Sports,Dumbbell Set,3,1166.72,12.75734883620236,129.12,549.65,3732.4,7,6.6,4.0,No,Very Satisfied,Agent_18,North,WH-East,,1692.92,3053.63
118,CUST01354,Rohan Mehta,male,29,Kolkata,West Bengal,India,Gold,ORD101726,2024-02-12,17-Feb-2024,Credit Card,Cancelled,Home & Kitchen,Non-Stick Pan,5,559.0,3.2015530147700457,106.05,486.99,3298.56,3,22.3,1.0,No,Satisfied,Agent_18,North,WH-West,550.12,1562.36,2705.52
119,CUST00683,Aditya Sharma,Male,, Ahmedabad ,Gujarat,India,Gold,ORD101522,18-Jul-2024,24-Jul-2024,Debit Card,Shipped,Home & Kitchen,LED Bulb Pack,2,997.54,9.051562059354985,79.9,326.61,2221.0,2,2.2,5.0,No,Satisfied,Agent_18,West,WH-North,440.59,967.39,1814.49
120,CUST01463,Sneha Reddy,Female,,Indore,Madhya Pradesh,India,Silver,ORD102713,23-Jun-2024,25/06/2024,UPI,Delivered,Electronics,Bluetooth Earbuds,1,"2,082.46",19.92097741394689,91.01,300.17,2058.79,1,14.3,2.0,Yes,Satisfied,Agent_10,East,WH-South,,1069.08,1667.61
121,CUST00634,Pooja Gupta,Female,45,Mumbai,Maharashtra,India,Gold,ORD101380,30/07/2024,08/06/2024,Credit Card,Shipped,Sports,Dumbbell Set,7,886.08,2.4444480905036072,66.25,1089.17,7206.36,1,11.3,2.0,No,,Agent_17,South,WH-South,1683.56,3211.96,6050.94
122,CUST00962,Rahul Reddy,Male,21,Hyderabad,Telangana,India,Gold,ORD103924,23-Oct-2023,28-Oct-2023,Credit Card,Delivered,Beauty,Hair Serum,3,2273.31,8.698538827119366,138.8,1120.81,7486.31,3,3.7,4.0,No,Satisfied,Agent_01,East,WH-East,1646.41,3320.68,6226.7
123,CUST00117,Karan Singh,Female,29,Delhi,Delhi,India,Regular,ORD103796,14/07/2024,20/07/2024,Debit Card,Delivered,Electronics,LED Monitor,3,1472.05,1.4178961053214285,23.16,783.64,5160.33,3,3.3,3.0,No,Neutral,Agent_14,West,WH-North,619.32,2927.41,4353.53
124,CUST00036,Meera Verma,MALE,44,,Madhya Pradesh,India,Silver,ORD102270,20/11/2023,24/11/2023,Credit Card,Delivered,Home & Kitchen,Mixer Grinder,3,2337.9,11.282476922472913,33.89,1120.03,7376.3,6,8.0,,Yes,Very Satisfied,Agent_13,West,WH-North,1085.12,3983.34,6222.38
125,CUST00095,Aarav Reddy,female,31,Mumbai,Maharashtra,India,Gold,ORD101643,10-May-2023,2023-05-18,Net Banking,Cancelled,Electronics,Power Bank,2,1250.98,16.404022439383233,216.47,376.48,2684.49,2,28.5,3.0,No,Satisfied,Agent_03,North,WH-East,324.08,1174.51,2091.54
126,CUST00751,Simran Joshi,Female,41,Mumbai,Maharashtra,India,Regular,ORD102516,11/11/2023,11/15/2023,UPI,Delivered,Beauty,Hair Serum,8,1222.45,20.63528114176564,44.59,1397.08,9203.22,1,11.0,3.0,No,Neutral,  Agent_18  ,East,WH-Central,,3441.23,7761.55
127,CUST00777,Karan Iyer,Male,53,Bangalore,Karnataka,India,Gold,ORD101696,06/08/2023,12-Jun-2023,UPI,Delivered,Beauty,Sunscreen SPF50,4,1609.51,14.612320941163722,20.0,989.51,6506.8,1,8.9,4.0,No,Satisfied,Agent_07,West,WH-North,1548.66,2939.12,5497.29
128,CUST00627,Neha Patel,Female,53,LUCKNOW,Uttar Pradesh,India,Silver,ORD102522,2023-07-07,14-Jul-2023,Net Banking,Delivered,Beauty,Hair Serum,2,864.17,2.0464688823392945,73.62,304.73,2071.32,1,16.4,2.0,No,Very Satisfied,Agent_04,West,WH-Central,114.17,1200.45,1692.97
129,CUST00286,Reyansh Nair,Female,24,Indore,Madhya Pradesh,India,Silver,ORD103735,2023-11-06,,Net Banking,Delivered,Sports,Cricket Bat,5,1307.52,8.143141485211464,114.22,1080.94,7200.39,3,14.7,3.0,No,Very Satisfied,Agent_03,North,WH-East,770.36,4039.71,6005.23
130,CUST00926,Priya Joshi,Female,42,Mumbai,Maharashtra,India,Silver,ORD101933,20-Jun-2024,23/06/2024,Net Banking,Delivered,Electronics,Bluetooth Earbuds,2,913.63,18.703889124735586,227.02,267.39,1979.9,5,46.5,3.0,No,,Agent_08,South,WH-South,-126.12,1117.2,1485.49
131,CUST00325,Sai Gupta,Female,22,Indore,Madhya Pradesh,India,Silver,ORD100187,25/07/2024,2024-07-30,Credit Card,Shipped,Beauty,Face Wash,4,1387.72,1.889913107627964,5000.0,980.27,6568.08,2,4.5,3.0,No,Neutral,Agent_01,East,WH-South,780.55,3543.31,5445.97
132,CUST00096,Ananya Singh,Male,,Kolkata,West Bengal,India,Regular,ORD103579,24-Apr-2024,04/28/2024,Credit Card,Delivered,Home & Kitchen,Storage Boxes,4,2444.04,12.726122886253727,161.51,1535.77,10229.31,1,1.3,3.0,No,Satisfied,Agent_15,East,WH-East,2200.91,4633.84,8532.03
133,CUST00869,Ananya Nair,Female,42,Kolkata,West Bengal,India,Regular,ORD100653,2023-02-18,19-Feb-2023,Credit Card,Delivered,Electronics,LED Monitor,7,1207.43,12.525897021492923,58.4,1330.8,8782.52,11,40.0,3.0,No,Satisfied,Agent_02,East,WH-West,1323.56,4680.56,7393.32
134,CUST00393,Aditya Gupta,Male,43,Lucknow,Uttar Pradesh,India,Platinum,ORD100732,06/17/2023,06/21/2023,Credit Card,Delivered,Electronics,Power Bank,6,1070.84,9.195205369610827,217.69,1050.16,7102.09,5,1.5,3.0,No,Satisfied,Agent_09,West,WH-East,1470.1,3096.29,5834.24
135,CUST01158,Vivaan Singh,Female,21,Bhopal,Madhya Pradesh,India,Silver,ORD101914,16/05/2023,2023-05-20,Credit Card,Shipped,Home & Kitchen,Storage Boxes,2,3321.05,1.9132466176819003,153.81,1172.7,7841.53,2,4.9,3.0,No,Satisfied,Agent_02,West,WH-West,,3391.51,6515.02
136,CUST01458,Karan Gupta,Male,29,Pune,Maharashtra,India,Silver,ORD102919,01/10/2024,07-Oct-2024,Cash on Delivery,Shipped,Sports,Football,2,2264.5,14.24118473452789,22.86,699.12,4606.0,11,4.0,3.0,No,Neutral,Agent_01,North,WH-East,,2381.74,3884.02
137,CUST00493,Arjun Mehta,Male,31,Bhopal,Madhya Pradesh,India,Gold,ORD103865,2024-04-16,2024-04-21,Net Banking,Delivered,Sports,Football,5,1033.82,3.854893179702665,98.02,894.57,5962.43,5,8.4,4.0,No,Neutral,Agent_05,West,WH-South,2125.51,1851.74,4969.84
138,CUST00032,Myra Reddy,Female,28,PUNE,Maharashtra,India,Gold,ORD104172,2023-09-21,2023-09-27,Debit Card,Delivered,Sports,Yoga Mat,5,736.8,9.740162619027036,86.5,598.53,4010.2,8,21.6,4.0,No,,Agent_09,East,WH-South,1095.56,1544.58,3325.17
139,CUST00464,Myra Verma,Female,18,Kolkata,West Bengal,India,Regular,ORD103776,25/09/2024,10/01/2024,Net Banking,Delivered,Home & Kitchen,Storage Boxes,3,2387.31,3.15570625365779,23.16,1248.47,8207.55,8,3.8,2.0,Yes,,Agent_09,North,WH-West,,4157.66,6935.92
140,CUST01031,Vivaan Reddy,Female,40,Mumbai,Maharashtra,India,Regular,ORD102209,02-Aug-2023,07/08/2023,Cash on Delivery,Shipped,Fashion,Denim Jeans,7,1089.99,11.734296705382421,273.61,1212.23,8220.45,1,4.4,2.0,No,,Agent_05,East,WH-West,1177.29,4071.48,6734.61
141,CUST00905,Rohan Verma,Male,43,Indore,Madhya Pradesh,India,Regular,ORD101729,19/09/2023,24-Sep-2023,Credit Card,Delivered,Beauty,Face Wash,5,638.58,6.041316747391052,20.0,540.0,3560.01,2,4.8,5.0,No,Unsatisfied,Agent_03,South,WH-East,733.19,1706.82,3000.01
142,CUST00164,Rohan Nair,M,31,pune,Maharashtra,India,Silver,ORD101715,05-Mar-2024,08/03/2024,Debit Card,Delivered,Fashion,Denim Jeans,4,1336.75,20.417875577956025,37.3,765.95,5058.51,2,15.3,3.0,No,Neutral,Agent_15,East,WH-South,734.06,2717.95,4255.26
143,CUST00797,Ananya Sharma,Female,18,Indore,Madhya Pradesh,India,Platinum,ORD103573,07/09/2024,14-Sep-2024,Credit Card,Delivered,Fashion,Cotton T-Shirt,8,2491.05,5.3010906052407,98.65,3396.96,22367.59,4,11.0,3.0,No,Very Satisfied,Agent_14,North,WH-Central,4634.02,10742.35,18871.98
144,CUST00443,Arjun Joshi,Male,34,Bhopal,Madhya Pradesh,India,Gold,ORD103184,08/05/2023,2023-08-13,UPI,Returned,Sports,Dumbbell Set,5,1051.17,10.184867586803934,25.47,849.7,5595.72,8,17.9,,Yes,Unsatisfied,Agent_17,East,WH-South,641.29,3204.09,4720.55
145,CUST01293,Ishaan Reddy,Female,38,,Karnataka,India,Silver,ORD102195,09/25/2023,,Credit Card,Delivered,Electronics,Smartwatch,5,1875.06,6.455450411786897,57.35,1578.61,10406.04,2,3.0,3.0,No,Very Satisfied,Agent_09,East,WH-Central,,4252.05,8770.08
146,CUST00346,Ananya Reddy,Male,36,Hyderabad,Telangana,India,Silver,ORD102301,08/29/2024,2024-09-02,UPI,Returned,Home & Kitchen,Storage Boxes,2,3573.09,1.2488551897340863,20.0,1270.25,8347.18,1,1.2,,No,Satisfied,Agent_09,West,WH-West,579.15,5187.53,7056.93
147,CUST00923,Ishaan Joshi,Female,30,Delhi,Delhi,India,Gold,ORD103845,08-Sep-2024,09/14/2024,Debit Card,Pending,Sports,Cricket Bat,9,1324.63,13.140794676318974,28.41,1863.91,12247.39,13,1.8,4.0,No,Very Satisfied,  Agent_13  ,East,WH-West,2056.04,6406.71,10355.07
148,CUST00467,Arjun Reddy,Female,42,Jaipur,Rajasthan,India,Gold,ORD104185,09/28/2024,02/10/2024,Cash on Delivery,Delivered,Beauty,Lip Balm Set,3,"1,383.26",7.558558142407213,63.43,690.5,4590.05,18,1.2,4.0,No,Very Satisfied,Agent_11,South,WH-East,564.3,2517.89,3836.12
149,CUST01356,Ishaan Sharma,FEMALE,24,Mumbai,Maharashtra,India,Silver,ORD100098,11/21/2023,22/11/2023,Debit Card,Delivered,Electronics,Power Bank,5,2241.06,1.8418694077557647,36.87,1979.8,13015.58,4,4.8,4.0,No,Neutral,Agent_20,East,WH-East,-155.43,9137.67,10998.91
150,CUST00390,Pooja Joshi,Female,30,Bengaluru,Karnataka,India,Silver,ORD100979,2024-03-18,22/03/2024,UPI,Delivered,Fashion,Running Shoes,4,1324.27,12.912251856484872,20.0,830.36,5463.47,3,1.4,5.0,No,Very Satisfied,Agent_17,South,WH-West,832.79,2929.96,4613.11
151,CUST00269,Simran Gupta,F,47,Chennai,Tamil Nadu,India,Silver,ORD100603,12/28/2023,01/01/2024,UPI,Returned,Sports,Yoga Mat,5,293.0,16.072886128078938,5000.0,221.32,1492.42,2,12.7,3.0,No,Unsatisfied,Agent_06,South,WH-South,,727.21,1229.53
152,CUST00329,Simran Nair,Female,54,Delhi,Delhi,India,Silver,ORD103025,06-Jul-2023,09/07/2023,Credit Card,Delivered,Sports,Yoga Mat,2,1703.89,8.227719666715752,91.76,562.93,3782.09,7,1.5,,No,Neutral,Agent_08,South,WH-East,692.56,1780.15,3127.4
153,CUST00008,Meera Patel,Male,39,Bhopal,Madhya Pradesh,India,Platinum,ORD103185,14/02/2023,17-Feb-2023,Debit Card,Delivered,Electronics,Bluetooth Earbuds,3,1482.96,7.541510131320257,132.29,740.41,4986.07,3,6.7,3.0,No,Satisfied,Agent_13,West,WH-Central,815.21,2425.46,4113.37
154,CUST00304,Sai Verma,Female,52,Ahmedabad,Gujarat,India,Silver,ORD102446,09/25/2024,10/01/2024,UPI,Delivered,Beauty,Sunscreen SPF50,6,1031.22,3.4879653216927875,57.23,1074.87,7103.61,2,3.9,4.0,No,Very Satisfied,Agent_16,South,WH-Central,771.84,4067.57,5971.51
155,CUST00826,Arjun Verma,Male,26,Mumbai,Maharashtra,India,Gold,ORD104073,2023-10-12,10/18/2023,Net Banking,Delivered,Electronics,LED Monitor,4,848.62,14.54634200030611,88.23,522.13,3511.07,4,1.7,3.0,No,Very Satisfied,Agent_12,North,WH-West,391.03,1899.32,2900.71
156,CUST00359,Neha Joshi, Female ,32,Mumbai,Maharashtra,India,Silver,ORD100789,2023-06-07,06/13/2023,Cash on Delivery,Shipped,Sports,Cricket Bat,6,1012.73,6.751632051322111,61.34,1019.9,6747.37,3,9.4,4.0,No,Very Unsatisfied,Agent_10,West,WH-South,2106.07,2478.82,5666.13
157,CUST00549,Simran Sharma,Male,22,Bengaluru,Karnataka,India,Silver,ORD102802,2023-09-04,09/08/2023,Cash on Delivery,Delivered,Electronics,Power Bank,4,1662.44,16.988768792436584,31.33,993.61,6544.99,1,2.7,4.0,No,Very Satisfied,Agent_12,North,WH-South,1297.98,3197.13,5520.05
158,CUST01134,Myra Gupta,Female,30,Ahmedabad,Gujarat,India,Regular,ORD103207,2023-04-19,04/21/2023,Cash on Delivery,Delivered,Fashion,Leather Wallet,4,1210.76,10.413998807911263,20.0,780.96,5139.65,1,2.0,2.0,No,Unsatisfied,Agent_04,East,WH-East,,2043.89,4338.69
159,CUST00660,Sneha Iyer,Female,25,Kolkata,West Bengal,India,Platinum,ORD102152,04/17/2023,19/04/2023,UPI,Pending,Home & Kitchen,Mixer Grinder,4,1083.2,21.646469932992662,72.41,611.08,4078.39,6,7.4,3.0,No,Satisfied,Agent_08,South,WH-West,700.28,2011.13,3394.9
160,CUST00773,Simran Iyer,male,27,Ahmedabad,Gujarat,India,Gold,ORD103166,17/08/2024,2024-08-19,Debit Card,Delivered,Sports,Cricket Bat,2,1503.21,10.370451881489547,42.22,485.04,3221.9,2,3.2,5.0,No,Very Satisfied,Agent_07,West,WH-Central,369.88,1797.5,2694.64
161,CUST01053,Sneha Verma,Male,43,Mumbai,Maharashtra,India,Regular,ORD104014,29-Dec-2024,01/03/2025,Debit Card,Delivered,Beauty,Lip Balm Set,5,1585.55,5.8905353634789055,44.5,1342.94,8848.2,3,12.5,3.0,No,Unsatisfied,Agent_09,North,WH-Central,,4760.73,7460.76
162,CUST01127,Myra Iyer,Female,18,kolkata,West Bengal,India,Platinum,ORD102109,2023-12-17,12/21/2023,UPI,Delivered,Fashion,Running Shoes, 3 ,2644.62,4.369740326142593,153.38,1365.69,9106.24,1,2.4,4.0,No,,Agent_16,East,WH-West,1458.48,4609.62,7587.17
163,CUST01166,Pooja Patel,Male,40,Bhopal,Madhya Pradesh,India,Regular,ORD101116,05-Nov-2023,09-Nov-2023,Net Banking,Delivered,Fashion,Running Shoes,6,1316.87,7.601316267068176,112.81,1314.11,8727.54,19,9.6,4.0,No,Neutral,Agent_10,North,WH-South,1834.12,4039.58,7300.62
164,CUST01155,Ishaan Iyer,MALE,32,Kolkata,West Bengal,India,Silver,ORD102903,14/11/2024,11/17/2024,Net Banking,Delivered,Electronics,Bluetooth Earbuds,6,982.72,11.39461821054651,60.74,940.4,6225.6,4,21.9,3.0,No,Neutral,Agent_10,South,WH-West,523.06,3700.26,5224.46
165,CUST00917,Karan Verma,Female,,Kolkata,West Bengal,India,Silver,ORD103652,11/02/2023,08-Nov-2023,UPI,Delivered,Electronics,Power Bank,4,2378.79,13.080698814958126,99.39,1488.69,9858.59,3,10.7,2.0,No,Neutral,Agent_06,North,WH-West,1385.97,5296.46,8270.51
166,CUST00033,Simran Gupta,Male,37,Ahmedabad,Gujarat,India,Silver,ORD101916,01/05/2023,09/01/2023,Debit Card,Shipped,Beauty,Hair Serum,4,725.07,3.374994401561156,99.3,504.43,3406.13,2,11.9,4.0,No,Very Satisfied,Agent_02,South,WH-North,535.58,1663.09,2802.4
167,CUST00181,Sai Reddy,female,51,Kolkata,West Bengal,India,Gold,ORD101175,22/02/2024,2024-02-26,Credit Card,Pending,Sports,Football,3,1769.32,13.116319413641412,42.57,830.12,5484.44,2,2.1,2.0,No,Very Satisfied,Agent_02,South,WH-West,1162.06,2577.0,4611.75
168,CUST00569,Ishaan Patel,Male,40, Bhopal ,Madhya Pradesh,India,Silver,ORD100616,19-May-2024,21-May-2024,Cash on Delivery,Delivered,Beauty,Sunscreen SPF50,6,1861.47,14.554590875010256,32.03,1717.78,11293.05,5,10.9,3.0,No,Very Satisfied,  Agent_07  ,East,WH-Central,1830.1,5963.33,9543.24
169,CUST01205,Vivaan Mehta,Female,25,Ahmedabad,Gujarat,India,Silver,ORD102595,05/13/2024,21/05/2024,Net Banking,Returned,Home & Kitchen,Non-Stick Pan,3,1189.21,17.464553275479524,55.31,530.02,3529.89,2,12.0,1.0,No,Very Satisfied,Agent_03,North,WH-South,796.12,1563.11,850000.0
170,CUST01498,Sai Sharma,Male,18,Mumbai,Maharashtra,India,Regular,ORD102397,2023-11-07,15/11/2023,Credit Card,Pending,Fashion,Running Shoes,7,731.12,4.1927951876217735,72.45,882.59,5858.3,2,2.9,4.0,No,Very Satisfied,Agent_03,North,WH-North,796.25,3151.97,4903.26
171,CUST00237,Priya Sharma,Male,32,BHOPAL,Madhya Pradesh,India,Regular,ORD101244,14-Jun-2024,17/06/2024,Credit Card,Delivered,Beauty,Lip Balm Set,3,2158.18,0.7654527898000614,20.0,1156.5,7601.48,11,1.3,5.0,No,Unsatisfied,Agent_17,East,WH-South,1339.06,3909.42,6424.98
